	Transliteration	Normalized
5212	{d}Amar-{d}Suen-i3-li2	AmarSuʾenili[]PN
5213	{d}Amar-{d}Suen-ka	AmarSuʾen[]RN
5214	{d}Amar-{d}Suen-ka-ce3	AmarSuʾen[]RN
5215	{d}Amar-{d}Suen-ka-me	AmarSuʾenkame[]PN
5216	{d}Amar-{d}Suen-ke4	AmarSuʾen[]RN
5217	{d}Amar-{d}Suen-ke4-ne-ce3	AmarSuʾenkene[]PN
5218	{d}Amar-{d}Suen-ki-ag2	AmarSuʾenkiʾaŋ[]PN
5219	{d}Amar-{d}Suen-na-engar-{d}En-lil2	AmarSuʾenaʾengarEnlil[]PN
5220	{d}Amar-{d}Suen-na-ra-am-{d}En-lil2	AmarSuʾenaramEnlil[]PN
5221	{d}Amar-{d}Suen-na-wi-ir	AmarSuʾenawir[]PN
5222	{d}Amar-{d}Suen-ra	AmarSuʾen[]RN
5223	{d}Amar-{d}Suen-ra-ki-ag2	AmarSuʾenrakiʾaŋ[]PN
5224	{d}Amar-{d}Suen-ra-ki-ag2-an-na	AmarSuʾenrakiʾaŋana[]PN
5225	{d}Amar-{d}Suen-zi-kalam-ma	AmarSuʾenzikalama[]PN
5226	{d}Amar-{d}SuenDAG-ra	{d}Amar.{d}SuʾenDAG.ra[]PN
5227	{d}Amar-{d}SuenEN.ZU	{d}Amar.{d}SuʾenEN.ZU[]PN
5228	{d}Amar-{d}suen	AmarSuʾen[]RN
5229	{d}Amar-{d}suen-ka	AmarSuʾen[]RN
5230	{d}Amar-{d}suen-ra	AmarSuʾen[]RN
5231	{d}Amar-{d}suen-ra-ki-ag2-an-na	AmarSuʾenrakiʾaŋana[]PN
5232	{d}An-na	Ana[]DN
5233	{d}An-nu-ni-tum-Unu{ki}-ga-ce3	{d}An.nu.ni.tum.Unu{ki}.ga[]DN
5234	{d}Asar	Asar[]DN
5235	{d}Asar-lu2-hi	Asarluhi[]DN
5236	{d}Ba-u2	Baʾu[]DN
5237	{d}Ba-u2-ce3	Baʾu[]DN
5238	{d}Ba-u2-da	Baʾuda[]DN
5239	{d}Ba-u2-da-NIR-da	{d}Ba.u₂.da.NIR.da[]DN
5240	{d}Ba-u2-da-nir-gal2	Baʾudanirgal[]DN
5241	{d}Ba-u2-i3-zu	Baʾuʾizu[]DN
5242	{d}Ba-u2-ib2-gu-ta	Baʾuʾibgu[]DN
5243	{d}Ba-u2-ib2-gu-ul	Baʾuʾibgul[]DN
5244	{d}Ba-u2-ib2-gu-ul-e	Baʾuʾibgule[]DN
5245	{d}Ba-u2-ke4-ne-ce3	Baʾukene[]DN
5246	{d}Ba-u2-ta	Baʾu[]DN
5247	{d}Balag	Balaŋ[]DN
5248	{d}Be-la-ad-dar-ra-ba-an	Beladaraban[]DN
5249	{d}Be-la-ad-na-bi2	Beladnabi[]DN
5250	{d}Be-la-ad-suh-nir	Beladsuhnir[]DN
5251	{d}Be-la-at-AN.NIM.MA	{d}Be.la.at.AN.NIM.MA[]DN
5252	{d}Be-la-at-Er3-ra-ba-an	{d}Be.la.at.Er₃.ra.ba.an[]DN
5253	{d}Be-la-at-NE.RU	{d}Be.la.at.NE.RU[]DN
5254	{d}Be-la-at-cu-gu-nir	Belatšugunir[]DN
5255	{d}Be-la-at-da-ra-ba-an	Belatdaraban[]DN
5256	{d}Be-la-at-dar-E2-ba-an	{d}Be.la.at.dar.E₂.ba.an[]DN
5257	{d}Be-la-at-dar-ba-an	Belatdarban[]DN
5258	{d}Be-la-at-dar-ra-E2-ba-an	{d}Be.la.at.dar.ra.E₂.ba.an[]DN
5259	{d}Be-la-at-dar-ra-ba-an	Belatdaraban[]DN
5260	{d}Be-la-at-dar-ra-ba-an-ce3	Belatdaraban[]DN
5261	{d}Be-la-at-di-Er3-ra-ba-an	{d}Be.la.at.di.Er₃.ra.ba.an[]DN
5262	{d}Be-la-at-er3-ra-ba-an	Belateraban[]DN
5263	{d}Be-la-at-na-bi2-um	Belatnabiʾum[]DN
5264	{d}Be-la-at-na-gar3	Belatnagar[]DN
5265	{d}Be-la-at-na-gar3-ce3	Belatnagar[]DN
5266	{d}Be-la-at-na-gu2	Belatnagu[]DN
5267	{d}Be-la-at-ne-RI	{d}Be.la.at.ne.RI[]DN
5268	{d}Be-la-at-suh-ne-er	Belatsuhner[]DN
5269	{d}Be-la-at-suh-nir	Belatsuhnir[]DN
5270	{d}Be-la-at-suh-nir-ra-ce3	Belatsuhnira[]DN
5271	{d}Be-la-at-suh6-ne-er	Belatsuhner[]DN
5272	{d}Be-la-at-suh6-nir	Belatsuhnir[]DN
5273	{d}Be-la-at-suh6-nir{ir}	Belatsuhnir[]DN
5274	{d}Be-la-at-tar2-ra-ba-an	Belataraban[]DN
5275	{d}Be-la-at-tar2-ra-ba-an-ce3	Belataraban[]DN
5276	{d}Be-la-at-te-ra-ba-an	Belateraban[]DN
5277	{d}Be-la-at-ter3-ra-ba-an	Belateraban[]DN
5278	{d}Be-la-at-ti-tu-ri-im	Belatiturim[]DN
5279	{d}Be-la-at-tir3-ra-ba-an	Belatiraban[]DN
5280	{d}Be-ze2-la	Bezela[]DN
5281	{d}Bi-ze2-la	Bizela[]DN
5282	{d}Bil3-ga-mec-ta	Bilgameš[]DN
5283	{d}Bil3-ga-mes	Bilgames[]DN
5284	{d}Bil4-ga-mes	Bilgames[]DN
5285	{d}CEC.KI	{d}ŠEŠ.KI[]DN
5286	{d}CEc.KI	{d}ŠEš.KI[]DN
5287	{d}CIR.GI4	{d}ŠIR.GI₄[]DN
5288	{d}CUL-i3-li2	{d}ŠUL.i₃.li₂[]DN
5289	{d}Ca-la-tum	Šalatum[]DN
5290	{d}Ca-u18-ca	Šaʾuša[]DN
5291	{d}Ca-u18-cc	Šaʾušš[]DN
5292	{d}Ca3-ge-pa3-da	Šagepada[]DN
5293	{d}Cakkan2	Šakan[]DN
5294	{d}Car-ru-gen7{in}	Šarugen[]DN
5295	{d}Cara2	Šara[]DN
5296	{d}Cara2-Umma{ki}	{d}Šara₂.Uma{ki}[]DN
5297	{d}Cara2-a-mu	Šaraŋu[]DN
5298	{d}Cara2-a2-zi-da	Šarazida[]DN
5299	{d}Cara2-ba-zi-ge	Šarabazige[]DN
5300	{d}Cara2-he2-gal2	Šarahegal[]DN
5301	{d}Cara2-kam	Šarakam[]DN
5302	{d}Cara2-kam-ce3	Šarakam[]DN
5303	{d}Cara2-kam-e	Šarakame[]DN
5304	{d}Cara2-kam-ta	Šarakam[]DN
5305	{d}Cara2-ta	Šara[]DN
5306	{d}Cara2-ur-sag	Šaraʾursaŋ[]DN
5307	{d}Cu	Šu[]DN
5308	{d}Cu-Sin	{d}Šu.Sin[]DN
5309	{d}Cu-Suen	{d}Šu.Suʾen[]DN
5310	{d}Cu-Suen-la-ma-ha-ar	{d}Šu.Suʾen.la.ma.ha.ar[]DN
5311	{d}Cu-bu-la	Šubula[]DN
5312	{d}Cu-mah	Šumah[]DN
5313	{d}Cu-nir-ra-ce3	Šunira[]DN
5314	{d}Cu-zi-an-na	Šuziʾana[]DN
5315	{d}Cu-{d}Cul-gi	ŠuŠulgi[]PN
5316	{d}Cu-{d}Su'en	ŠuSu'en[]PN
5317	{d}Cu-{d}Suen	ŠuSuʾen[]RN
5318	{d}Cu-{d}Suen-	ŠuSuʾen[]RN
5319	{d}Cu-{d}Suen-AN.DUL3	{d}Šu.{d}Suʾen.AN.DUL₃[]PN
5320	{d}Cu-{d}Suen-DINGIR	{d}Šu.{d}Suʾen.DINGIR[]PN
5321	{d}Cu-{d}Suen-HI-a-na-um-ma-ni	{d}Šu.{d}Suʾen.HI.a.na.um.ma.ni[]PN
5322	{d}Cu-{d}Suen-PI-zu-um-i-car-re	{d}Šu.{d}Suʾen.PI.zu.um.i.šar.re[]PN
5323	{d}Cu-{d}Suen-a-na-{d}Suen-ta2-ki-il	ŠuSuʾenanaSuʾentakil[]PN
5324	{d}Cu-{d}Suen-ba-ni	ŠuSuʾenbani[]PN
5325	{d}Cu-{d}Suen-ba-ni-ta	ŠuSuʾenbani[]PN
5326	{d}Cu-{d}Suen-ce3	ŠuSuʾen[]RN
5327	{d}Cu-{d}Suen-du10-ub-ma-ti-ic-zu-ta	ŠuSuʾendugubmatišzu[]PN
5328	{d}Cu-{d}Suen-e-te-el2-KA-{d}En-lil2	{d}Šu.{d}Suʾen.e.te.el₂.KA.{d}En.lil₂[]PN
5329	{d}Cu-{d}Suen-ha-ma-ti	ŠuSuʾenhamati[]PN
5330	{d}Cu-{d}Suen-ha-ma-ti-ce3	ŠuSuʾenhamati[]PN
5331	{d}Cu-{d}Suen-hi-li-an-na	ŠuSuʾenhiliʾana[]PN
5332	{d}Cu-{d}Suen-i-ba-la-ah-{d}En-lil2	ŠuSuʾenibalahEnlil[]PN
5333	{d}Cu-{d}Suen-i-pa2-la-ah-{d}En-lil2	ŠuSuʾenipalahEnlil[]PN
5334	{d}Cu-{d}Suen-i-ti-ib-ci-na-at	ŠuSuʾenitibšinat[]PN
5335	{d}Cu-{d}Suen-i3-du10{ki}	ŠuSuʾenidug[]SN
5336	{d}Cu-{d}Suen-i3-li2	ŠuSuʾenili[]PN
5337	{d}Cu-{d}Suen-i3-pa2-la-ah-{d}En-lil2	ŠuSuʾenipalahEnlil[]PN
5338	{d}Cu-{d}Suen-i3-zu-	ŠuSuʾenizu[]PN
5339	{d}Cu-{d}Suen-ka-me	ŠuSuʾenkame[]PN
5340	{d}Cu-{d}Suen-ki-ag2-{d}Nanna	ŠuSuʾenkiʾaŋNana[]PN
5341	{d}Cu-{d}Suen-ki-ag2-{d}nin-sun2	ŠuSuʾenkiʾaŋNinsun[]PN
5342	{d}Cu-{d}Suen-la-ma-ha-ar	ŠuSuʾenlamahar[]PN
5343	{d}Cu-{d}Suen-la-ma-har	ŠuSuʾenlamahar[]PN
5344	{d}Cu-{d}Suen-li-la-bi-ir-PA	{d}Šu.{d}Suʾen.li.la.bi.ir.PA[]PN
5345	{d}Cu-{d}Suen-li-la-bi-ir-ha-tya-am	ŠuSuʾenlilabirhaṭam[]PN
5346	{d}Cu-{d}Suen-mi-gir-Ec4-tar2	{d}Šu.{d}Suʾen.mi.gir.Eš₄.tar₂[]PN
5347	{d}Cu-{d}Suen-mi-gir-{d}En-lil2	ŠuSuʾenmigirEnlil[]PN
5348	{d}Cu-{d}Suen-na-ra-am-{d}EN.LIL2	{d}Šu{d}Suʾenaram{d}EN.LIL[]PN
5349	{d}Cu-{d}Suen-na-ra-am-{d}En-lil2	ŠuSuʾenaramEnlil[]PN
5350	{d}Cu-{d}Suen-si-sa2	ŠuSuʾensisa[]PN
5351	{d}Cu-{d}Suen-si-sa2-ce3	ŠuSuʾensisa[]PN
5352	{d}Cu-{d}Suen-si-sa2-ta	ŠuSuʾensisa[]PN
5353	{d}Cu-{d}Suen-ta2-ki-il-a-na-{d}Suen	ŠuSuʾentakilanaSuʾen[]PN
5354	{d}Cu-{d}Suen-wu-zu-um-i-car-re	ŠuSuʾenwuzumišare[]PN
5355	{d}Cu-{d}SuenEN.ZU	{d}Šu.{d}SuʾenEN.ZU[]PN
5356	{d}Cu-{d}suen	ŠuSuʾen[]RN
5357	{d}Cu-{d}suen-ce3	ŠuSuʾen[]RN
5358	{d}Cu-{d}suen-i-ti-i3-li2-ma-lik	ŠuSuʾenitilimalik[]PN
5359	{d}Cul--gi-si2-im-ti	Šulgisimti[]DN
5360	{d}Cul-g-a-a-mu	Šulgayaŋu[]DN
5361	{d}Cul-gi	Šulgir[]RN
5362	{d}Cul-gi-AB.DU8	{d}Šul.gi.AB.DU₈[]DN
5363	{d}Cul-gi-AN.DUL3	{d}Šul.gi.AN.DUL₃[]DN
5364	{d}Cul-gi-DIB.AC-mu	{d}Šul.gi.DIB.AŠ.ŋu₁₀[]DN
5365	{d}Cul-gi-GI-si2-im-tum-ma	{d}Šul.gi.GI.si₂.im.tum.ma[]DN
5366	{d}Cul-gi-KAL	{d}Šul.gi.KAL[]DN
5367	{d}Cul-gi-UN-ha-ni-ic	{d}Šul.gi.UN.ha.ni.iš[]DN
5368	{d}Cul-gi-a-a-mu	Šulgiʾayaŋu[]DN
5369	{d}Cul-gi-a-a-mu-ta	Šulgiʾayaŋu[]DN
5370	{d}Cul-gi-a-bi	Šulgiʾabi[]DN
5371	{d}Cul-gi-a-bi2	Šulgiʾabi[]DN
5372	{d}Cul-gi-a-tal	Šulgiʾatal[]DN
5373	{d}Cul-gi-ad-gur	Šulgiʾadgur[]DN
5374	{d}Cul-gi-ad-lal3	Šulgiʾadlal[]DN
5375	{d}Cul-gi-al-mah	Šulgiʾalmah[]DN
5376	{d}Cul-gi-an-za3-ce3	Šulgiʾanzag[]DN
5377	{d}Cul-gi-ba-ni	Šulgibani[]DN
5378	{d}Cul-gi-ba-ni-il	Šulgibanil[]DN
5379	{d}Cul-gi-ba-ni-ta	Šulgibani[]DN
5380	{d}Cul-gi-ce3	Šulgir[]RN
5381	{d}Cul-gi-da-balag-ta	Šulgidabalaŋ[]DN
5382	{d}Cul-gi-da-nir-gal2	Šulgidanirgal[]DN
5383	{d}Cul-gi-dingir-kal-mu	Šulgidiŋirkalŋu[]DN
5384	{d}Cul-gi-dingir-kalam-ma	Šulgidiŋirkalama[]DN
5385	{d}Cul-gi-dingir-mu	Šulgidiŋirŋu[]DN
5386	{d}Cul-gi-du11-ge-du7	Šulgidugedu[]DN
5387	{d}Cul-gi-dumu-an-na	Šulgidumuʾana[]DN
5388	{d}Cul-gi-e	Šulgiʾe[]DN
5389	{d}Cul-gi-gal-zu	Šulgigalzu[]DN
5390	{d}Cul-gi-ha-ma-ti	Šulgihamati[]DN
5391	{d}Cul-gi-ha-si2-is	Šulgihasis[]DN
5392	{d}Cul-gi-ha-si2-is-ce3	Šulgihasis[]DN
5393	{d}Cul-gi-he2-gal2	Šulgihegal[]DN
5394	{d}Cul-gi-he2-gal2{ki}-ce3	Šulgihegal[]DN
5395	{d}Cul-gi-hi-li-an-na	Šulgihiliʾana[]DN
5396	{d}Cul-gi-i2-im-ti	Šulgiimti[]DN
5397	{d}Cul-gi-i3-i-ni-ib2-Ma-ma	{d}Šul.gi.i₃.i.ni.ib₂.Ma.ma[]DN
5398	{d}Cul-gi-i3-li2	Šulgili[]DN
5399	{d}Cul-gi-i3-li2-ce3	Šulgili[]DN
5400	{d}Cul-gi-i3-li2-ta	Šulgili[]DN
5401	{d}Cul-gi-kala-ga	Šulgikalaga[]DN
5402	{d}Cul-gi-kala-ga-da	Šulgikalagada[]DN
5403	{d}Cul-gi-kalam-ma-me-te-bi	Šulgikalamametebi[]DN
5404	{d}Cul-gi-kalam-me-te-bi	Šulgikalametebi[]DN
5405	{d}Cul-gi-ku3-zu	Šulgikugzu[]DN
5406	{d}Cul-gi-li-ba-ni	Šulgilibani[]DN
5407	{d}Cul-gi-li-ti-ic	Šulgilitiš[]DN
5408	{d}Cul-gi-ma-ti	Šulgimati[]DN
5409	{d}Cul-gi-mi-car	Šulgimišar[]DN
5410	{d}Cul-gi-mi-car-ta	Šulgimišar[]DN
5411	{d}Cul-gi-mi-sar	Šulgimisar[]DN
5412	{d}Cul-gi-mi-sar-ta	Šulgimisar[]DN
5413	{d}Cul-gi-na-da	Šulginada[]DN
5414	{d}Cul-gi-na-da-ra	Šulginadara[]DN
5415	{d}Cul-gi-na-da-ta	Šulginada[]DN
5416	{d}Cul-gi-na-gir-ti	Šulginagirti[]DN
5417	{d}Cul-gi-nu-ri	Šulginuri[]DN
5418	{d}Cul-gi-pa-li2-il	Šulgipalil[]DN
5419	{d}Cul-gi-pa2-li2-il8	Šulgipalil[]DN
5420	{d}Cul-gi-pa2-ni-il	Šulgipanil[]DN
5421	{d}Cul-gi-ra	Šulgir[]RN
5422	{d}Cul-gi-ra-ce3	Šulgir[]RN
5423	{d}Cul-gi-ra-ka	Šulgiraka[]DN
5424	{d}Cul-gi-ra-kam	Šulgirakam[]DN
5425	{d}Cul-gi-ra-ke4	Šulgir[]RN
5426	{d}Cul-gi-ra-ma	Šulgirama[]DN
5427	{d}Cul-gi-ra-ta	Šulgir[]RN
5428	{d}Cul-gi-re	Šulgire[]DN
5429	{d}Cul-gi-sa-tu	Šulgisatu[]DN
5430	{d}Cul-gi-si-im-ti	Šulgisimti[]DN
5431	{d}Cul-gi-si-im-tum	Šulgisimtum[]DN
5432	{d}Cul-gi-si-sa2	Šulgisisa[]DN
5433	{d}Cul-gi-si-sa2-ce3	Šulgisisa[]DN
5434	{d}Cul-gi-si-sa2-ta	Šulgisisa[]DN
5435	{d}Cul-gi-si2-Erasureim-tum	{d}Šul.gi.si₂.Erasureʾim.tum[]DN
5436	{d}Cul-gi-si2-im-im-tum	Šulgisimimtum[]DN
5437	{d}Cul-gi-si2-im-ti	Šulgisimti[]DN
5438	{d}Cul-gi-si2-im-ti-ce3	Šulgisimti[]DN
5439	{d}Cul-gi-si2-im-titum	Šulgisimtitum[]DN
5440	{d}Cul-gi-si2-im-tum	Šulgisimtum[]DN
5441	{d}Cul-gi-si2-im-tum-ce3	Šulgisimtum[]DN
5442	{d}Cul-gi-si2-im-tum-ma	Šulgisimtuma[]DN
5443	{d}Cul-gi-si2-im-tum-ma-kam	Šulgisimtumakam[]DN
5444	{d}Cul-gi-si2-im-tum-ma-me	Šulgisimtumame[]DN
5445	{d}Cul-gi-si2-im-tum-ma-ta	Šulgisimtuma[]DN
5446	{d}Cul-gi-si2-im-tum-me	Šulgisimtume[]DN
5447	{d}Cul-gi-si2-im-tumi	Šulgisimtumi[]DN
5448	{d}Cul-gi-sipa-kalam-ma	Šulgisipakalama[]DN
5449	{d}Cul-gi-syi-lu-ul	Šulgiṣilul[]DN
5450	{d}Cul-gi-ta	Šulgir[]RN
5451	{d}Cul-gi-tu-ri	Šulgituri[]DN
5452	{d}Cul-gi-u4-su3-ce3	Šulgiʾusu[]DN
5453	{d}Cul-gi-un-ha-ni-ic	Šulgiʾunhaniš[]DN
5454	{d}Cul-gi-uru-mu	Šulgiriŋu[]DN
5455	{d}Cul-gi-uru-mu-ta	Šulgiriŋu[]DN
5456	{d}Cul-gi-zi-mu	Šulgiziŋu[]DN
5457	{d}Cul-gi-zi-mu-ta	Šulgiziŋu[]DN
5458	{d}Cul-gi-zi2-mu	Šulgiziŋu[]DN
5459	{d}Cul-gi-{d}Lamma-mu	ŠulgiLamaŋu[]PN
5460	{d}Cul-gi-{d}Nance-ki-ag2	ŠulgiNanšekiʾaŋ[]PN
5461	{d}Cul-gi-{d}Nin-lil2-la2	ŠulgiNinlila[]PN
5462	{d}Cul-gi-{d}UTU{ci}	{d}Šul.gi.{d}UTU{ši}[]PN
5463	{d}Cul-gi-{d}Utu-igi-mu	ŠulgiUtuʾigiŋu[]PN
5464	{d}Cul-gi-{d}Utu-mu	ŠulgiUtuŋu[]PN
5465	{d}Cul-gi-{d}Utu{ki}	ŠulgiUtu[]SN
5466	{d}Cul-giuru-mu	Šulgiʾuruŋu[]DN
5467	{d}Cul-pa-e3	Šulpaʾe[]DN
5468	{d}Cul-pa-e3-a	Šulpaʾeʾa[]DN
5469	{d}Curuppag	Šurupag[]DN
5470	{d}DINGIR-ma-lik	{d}DINGIR.ma.lik[]DN
5471	{d}Da	Da[]DN
5472	{d}Da-a-da	Dada[]DN
5473	{d}Da-ad-muc-tum	Dadmuštum[]DN
5474	{d}Da-da	Dada[]DN
5475	{d}Da-gan	Dagan[]DN
5476	{d}Da-gan-a-bu	Daganabu[]DN
5477	{d}Da-gan-du-ni	Daganduni[]DN
5478	{d}Da-mu	Daŋu[]DN
5479	{d}Dam-gal-nun	Damgalnun[]DN
5480	{d}Dam-gal-nun-na	Damgalnuna[]DN
5481	{d}Dam-gal-nun-na-AN.DUL3	{d}Dam.gal.nun.na.AN.DUL₃[]DN
5482	{d}Dam-gal-nun-na-an-ka	Damgalnunanka[]DN
5483	{d}Du-u3-zi	Duzi[]DN
5484	{d}Dub-la2-mah	Dublamah[]DN
5485	{d}Dumu-zi	Dumuzi[]DN
5486	{d}Dumu-zi-UR	{d}Dumu.zi.UR[]DN
5487	{d}Dumu-zi-bad3	Dumuzibad[]DN
5488	{d}Dumu-zi-da	Dumuzida[]DN
5489	{d}E2-gur8-ra	Egura[]DN
5490	{d}E2-ta-e3	Etaʾe[]DN
5491	{d}EZEM.SAG.TUR	{d}EZEM.SAG.TUR[]DN
5492	{d}Eden	Eden[]DN
5493	{d}Egi-nun-na	Eginuna[]DN
5494	{d}En	En[]DN
5495	{d}En-	En[]DN
5496	{d}En-ME-{d}Cara2	{d}En.ME.{d}Šara₂[]PN
5497	{d}En-gal-du-du	Engaldudu[]DN
5498	{d}En-ki	Enki[]DN
5499	{d}En-ki-ce3	Enki[]DN
5500	{d}En-ki-ka	Enkika[]DN
5501	{d}En-ki-ka-ce3	Enkika[]DN
5502	{d}En-ki-ka-ta	Enkika[]DN
5503	{d}En-ki-me-igi-gal2	Enkimeʾigigal[]DN
5504	{d}En-ki-nin-UL.IL2	{d}En.ki.nin.UL.IL₂[]DN
5505	{d}En-ki-nin-UL.IL2-ce3	{d}En.ki.nin.UL.IL₂[]DN
5506	{d}En-ki-nir-gal2	Enkinirgal[]DN
5507	{d}En-ki-nun	Enkinun[]DN
5508	{d}En-ki-ta	Enki[]DN
5509	{d}En-ki2	Enki[]DN
5510	{d}En-lil2	Enlil[]DN
5511	{d}En-lil2-	Enlil[]DN
5512	{d}En-lil2-AB	{d}En.lil₂.AB[]DN
5513	{d}En-lil2-CE3-ta	{d}En.lil₂.ŠE₃[]DN
5514	{d}En-lil2-a-bu-cu	Enlilabušu[]DN
5515	{d}En-lil2-a2-mah	Enlilamah[]DN
5516	{d}En-lil2-al-cu	Enlilalšu[]DN
5517	{d}En-lil2-e3	Enlile[]DN
5518	{d}En-lil2-i-zu	Enlilizu[]DN
5519	{d}En-lil2-i3-sa6	Enlilisag[]DN
5520	{d}En-lil2-i3-zu	Enlilizu[]DN
5521	{d}En-lil2-ib2-gu-ul	Enlilibgul[]DN
5522	{d}En-lil2-igi-du	Enliligidu[]DN
5523	{d}En-lil2-ka	Enlilka[]DN
5524	{d}En-lil2-ku3-zu	Enlilkugzu[]DN
5525	{d}En-lil2-la	Enlila[]DN
5526	{d}En-lil2-la-ta	Enlila[]DN
5527	{d}En-lil2-la2	Enlila[]DN
5528	{d}En-lil2-la2-bi2-du11	Enlilabidug[]DN
5529	{d}En-lil2-la2-ce3	Enlila[]DN
5530	{d}En-lil2-la2-i3-sa6	Enlilaʾisag[]DN
5531	{d}En-lil2-la2-i3-sa6-ce3	Enlilaʾisag[]DN
5532	{d}En-lil2-la2-i3-sa6-ta	Enlilaʾisag[]DN
5533	{d}En-lil2-la2-ka	Enlilaka[]DN
5534	{d}En-lil2-la2-ke4	Enlila[]DN
5535	{d}En-lil2-la2-ke4-ne-ce3	Enlilakene[]DN
5536	{d}En-lil2-la2-ta	Enlila[]DN
5537	{d}En-lil2-la2-zi	Enlilazi[]DN
5538	{d}En-lil2-le	Enlile[]DN
5539	{d}En-lil2-ma-an-sum	Enlilmansum[]DN
5540	{d}En-lil2-ra	Enlilra[]DN
5541	{d}En-lil2-re-ez-zum	Enlilrezum[]DN
5542	{d}En-lil2-ri-zu-um	Enlilrizum[]DN
5543	{d}En-lil2-si-sa2	Enlilsisa[]DN
5544	{d}En-lil2-ta	Enlil[]DN
5545	{d}En-lil2-zi	Enlilzi[]DN
5546	{d}En-lil2-zi-ca3-gal	Enlilzišagal[]DN
5547	{d}En-lil2-zi-ca3-gal-ta	Enlilzišagal[]DN
5548	{d}En-lil2-zi-ca3-gal2	Enlilzišagal[]DN
5549	{d}En-lil2-zi-ca3-gal2-ce3	Enlilzišagal[]DN
5550	{d}En-lil2-zi-ca3-gal2-ta	Enlilzišagal[]DN
5551	{d}En-me-ca-ra	Enmešara[]DN
5552	{d}En-me-car2-ra	Enmešara[]DN
5553	{d}En-na-nun	Enanun[]DN
5554	{d}En-nimgir-si	Enimgirsi[]DN
5555	{d}En-zi-kalam-ma	Enzikalama[]DN
5556	{d}Enki-ka	Enkika[]DN
5557	{d}Ensi2-gal-ab-zu	Ensigalabzu[]DN
5558	{d}Ensi2-mah	Ensimah[]DN
5559	{d}Er3-ra-zu	Erazu[]DN
5560	{d}Erec-ki-gal	Ereškigal[]DN
5561	{d}Ezem-sag-tur	Ezemsaŋtur[]DN
5562	{d}GAD.BIR	{d}GAD.BIR[]DN
5563	{d}GAD.HI	{d}GAD.HI[]DN
5564	{d}Ga-an-sur-ra	Gansura[]DN
5565	{d}Ga-ga	Gaga[]DN
5566	{d}Ga2-ab-bi-in	Ŋabin[]DN
5567	{d}Ga2-tum3-du10-me	Ŋatumdugme[]DN
5568	{d}Ga2-tum3-du10-ta	Ŋatumdug[]DN
5569	{d}Ganzer	Ganzer[]DN
5570	{d}Gectin	Ŋeštin[]DN
5571	{d}Gectin-an-ka	Ŋeštinanka[]DN
5572	{d}Gectin-an-na	Ŋeštinana[]DN
5573	{d}Gectin-an-na-lugal	Ŋeštinanalugal[]DN
5574	{d}Gectin-an-na-ta	Ŋeštinana[]DN
5575	{d}Gibil	Gibil[]DN
5576	{d}Gidim	Gidim[]DN
5577	{d}Gu-la	Gula[]DN
5578	{d}Gu-la-ce3	Gula[]DN
5579	{d}Gu-la-ta	Gula[]DN
5580	{d}Gu-nu-ra	Gunura[]DN
5581	{d}Gu-nu-um	Gunum[]DN
5582	{d}Gu-za	Guza[]DN
5583	{d}Gu-za-mah	Guzamah[]DN
5584	{d}Gu-za-{d}En-lil2	GuzaEnlil[]PN
5585	{d}Gu2-an-na	Guʾana[]DN
5586	{d}Gur8-gur8	Gurgur[]DN
5587	{d}Ha-bu-ri-tum	Haburitum[]DN
5588	{d}Ha-bu-ri2-tum	Haburitum[]DN
5589	{d}Ha-bu-ri2-tum-e	Haburitume[]DN
5590	{d}Ha-ia3	Haʾiʾa[]DN
5591	{d}Ha-ni-ic	Haniš[]DN
5592	{d}Hendur-sag	Hendursaŋ[]DN
5593	{d}Hul2-ku3-nun-na	Hulkugnuna[]DN
5594	{d}Hur-sag-ga-lam-ma	Hursaŋgalama[]DN
5595	{d}I-bi2-	Ibi[]DN
5596	{d}I-bi2-Suen	{d}I.bi₂.Suʾen[]DN
5597	{d}I-bi2-{d}Suen	IbbiSuʾen[]RN
5598	{d}I-bi2-{d}Suen-mi-car	IbiSuʾenmišar[]PN
5599	{d}I-car	Išar[]DN
5600	{d}I7-lu2-ru-gu2	Ilurugu[]DN
5601	{d}I7-lu2-ru-gu2-ce3	Ilurugu[]DN
5602	{d}I7-lu2-ru-gu2-de3	Ilurugude[]DN
5603	{d}I7-lu2-ru-gu2-ka	Iluruguka[]DN
5604	{d}I7-lu2-ru-gu2-ta	Ilurugu[]DN
5605	{d}IB	IB[]DN
5606	{d}ICKUR	IŠKUR[]DN
5607	{d}ICKUR-ILLAT	{d}IŠKUR.ILLAT[]DN
5608	{d}ICKUR-ILLAT-ta	{d}IŠKUR.ILLAT[]DN
5609	{d}ICKUR-KAL	{d}IŠKUR.KAL[]DN
5610	{d}ICKUR-SIG5	{d}IŠKUR.SIG₅[]DN
5611	{d}ICKUR-ba-ni	{d}IŠKUR.ba.ni[]DN
5612	{d}ICKUR-da-mi-iq	{d}IŠKUR.da.mi.iq[]DN
5613	{d}ICKUR-ra-bi2	{d}IŠKUR.ra.bi₂[]DN
5614	{d}INANNA-um-mi	{d}INANNA.um.mi[]DN
5615	{d}Ic-ha-ra	Išhara[]DN
5616	{d}Ic-ha-ra-ce3	Išhara[]DN
5617	{d}Ickur	Iškur[]DN
5618	{d}Ickur-AN.DUL3	{d}Iškur.AN.DUL₃[]DN
5619	{d}Ickur-TUG2	{d}Iškur.TUG₂[]DN
