	Transliteration	Normalized
26023	Ur-Šar-ru-gen7	Ur.Šar.ru.gen₇[]PN
26024	Ur-Šar-ru-gin7	Ur.Šar.ru.gin₇[]PN
26025	Ur-Šar-ru-gin7-ke4	Ur.Šar.ru.gin₇[]PN
26026	Ur-Šar-ru-gin7-na	Ur.Šar.ru.gin₇.na[]PN
26027	Ur-Šar2-ur3-ra	Ur.Šar₂.ur₃.ra[]PN
26028	Ur-Šar2-ur3-ra-še3	Ur.Šar₂.ur₃.ra[]PN
26029	Ur-Šu-bu-la	Ur.Šu.bu.la[]PN
26030	Ur-Šu-ga-lam-ma	Ur.Šu.ga.lam.ma.k[]PN
26031	Ur-Šu-ga-lam-ma-ka	Ur.Šu.ga.lam.ma.ka[]PN
26032	Ur-Šu-ga-lam-ma-ke4	Ur.Šu.ga.lam.ma.k[]PN
26033	Ur-Šu-ga-lam-ma-ra	Ur.Šu.ga.lam.ma.ra[]PN
26034	Ur-Šu-ga-lam-ma-ta	Ur.Šu.ga.lam.ma.k[]PN
26035	Ur-Šu-ga-lam-ma-še3	Ur.Šu.ga.lam.ma.k[]PN
26036	Ur-Šu-kab	Ur.Šu.kab[]PN
26037	Ur-Šu-kal-la	Ur.Šu.kal.la[]PN
26038	Ur-Šu-mah	Ur.Šu.mah[]PN
26039	Ur-Šul-gi	Ur.Šul.gi[]PN
26040	Ur-Šul-pa-e3	Ur.Šul.pa.e₃[]PN
26041	Ur-Šul-pa-e3-ka-ke4	Ur.Šul.pa.e₃.ka.k[]PN
26042	Ur-Šul-pa-e3-ta	Ur.Šul.pa.e₃[]PN
26043	Ur-Šul-pa2-e	Ur.Šul.pa₂.e[]PN
26044	Ur-ša-ga-AN	Ur.ša.ga.AN[]PN
26045	Ur-ša-lu-hi	Uršaluhi[]PN
26046	Ur-ša-nig2-ša3-ge	Uršaniŋšage[]PN
26047	Ur-ša3-da	Uršadak[]PN
26048	Ur-ša3-da-ke4	Uršadak[]PN
26049	Ur-ša3-ga	Uršaga[]PN
26050	Ur-ša3-gu-la-ta	Uršagula[]PN
26051	Ur-ša3-ki-du10	Uršakidug[]PN
26052	Ur-ša3-ku3	Uršakug[]PN
26053	Ur-ša3-ku3-nun	Uršakugnun[]PN
26054	Ur-ša3-la2-a-še3	Uršalaa[]PN
26055	Ur-ša3-pa3-da	Uršapada[]PN
26056	Ur-šar2-ur3-ka	Uršarurka[]PN
26057	Ur-še-il-la	Uršeʾila[]PN
26058	Ur-še-il2	Uršeʾil[]PN
26059	Ur-še-il2-la	Uršeʾila[]PN
26060	Ur-še-il2-la-ka	Uršeʾilaka[]PN
26061	Ur-še-il2-la-kam	Uršeʾilakam[]PN
26062	Ur-še-il2-la-ta	Uršeʾila[]PN
26063	Ur-še-il2-la-še3	Uršeʾila[]PN
26064	Ur-še-il2-la2	Uršeʾila[]PN
26065	Ur-še-il2-ta	Uršeʾil[]PN
26066	Ur-še-il2-še3	Uršeʾil[]PN
26067	Ur-še3	Ur[]PN
26068	Ur-šem5-ku3-ga	Uršemkugak[]PN
26069	Ur-šem5-ku3-ga-ke4	Uršemkugak[]PN
26070	Ur-šem5-ku3-ga-ta	Uršemkugak[]PN
26071	Ur-šeš	Uršeš[]PN
26072	Ur-šeš-a-ni	Uršešani[]PN
26073	Ur-šidim	Uršidim[]PN
26074	Ur-šu	Uršu[]PN
26075	Ur-šu-DAM-ta	Ur.šu.DAM[]PN
26076	Ur-šu-bu-la	Uršubula[]PN
26077	Ur-šu-dul	Uršudul[]PN
26078	Ur-šu-ga	Uršuga[]PN
26079	Ur-šu-ga-lam-ma-ta	Uršugalama[]PN
26080	Ur-šu-ga-lamma	Uršugalama[]PN
26081	Ur-šu-ga2-lam-ma	Uršuŋalama[]PN
26082	Ur-šu-galam-ma	Uršugalama[]PN
26083	Ur-šu-galam-ma-ta	Uršugalama[]PN
26084	Ur-šu-gu-da	Uršuguda[]PN
26085	Ur-šu-gu-la	Uršugula[]PN
26086	Ur-šu-il2-la	Uršuʾila[]PN
26087	Ur-šu-ku3-ga	Uršukuga[]PN
26088	Ur-šu-ku3-ga-ka-še3	Uršukugaka[]PN
26089	Ur-šu-mah	Uršumah[]PN
26090	Ur-šu-mah-ta	Uršumah[]PN
26091	Ur-šu-mah-še3	Uršumah[]PN
26092	Ur-šu-mu	Uršuŋu[]PN
26093	Ur-šu-mu-gi4	Uršumugi[]PN
26094	Ur-šu-nir	Uršunir[]PN
26095	Ur-šu-nir-ra	Uršunira[]PN
26096	Ur-šu-ri-tum-ma	Uršurituma[]PN
26097	Ur-šu-ta	Uršu[]PN
26098	Ur-šu-ti	Uršuti[]PN
26099	Ur-šu-tum	Uršutum[]PN
26100	Ur-šu-u2-da	Uršuda[]PN
26101	Ur-šu-zi-an-ka	Uršuziʾanka[]PN
26102	Ur-šu-še-da	Uršušeda[]PN
26103	Ur-šu-šu	Uršušu[]PN
26104	Ur-šub	Uršub[]PN
26105	Ur-šub-ta	Uršub[]PN
26106	Ur-šuba2	Uršuba[]PN
26107	Ur-šuba3	Uršuba[]PN
26108	Ur-šuba3-Unu{ki}	Ur.šuba₃.Unu{ki}[]SN
26109	Ur-šuba3-an-ka	Uršubanka[]PN
26110	Ur-šubur	Uršubur[]PN
26111	Ur-šul	Uršul[]PN
26112	Ur-šum	Uršum[]PN
26113	Ur-šu{ki}	Uršu[]SN
26114	Ur-…	Ur…[]PN
26115	Ur.{d}Nun-gal	Ur.{d}Nungal[]PN
26116	Ur2-AN	Ur₂.AN[]PN
26117	Ur2-KU.KU	Ur₂.KU.KU[]PN
26118	Ur2-a-ni	Urani[]PN
26119	Ur2-an	Uran[]PN
26120	Ur2-bi-an-na-aš-še3	Urbiʾanaš[]PN
26121	Ur2-bi-an-na{ki}-aš	Urbiʾanaaš[]SN
26122	Ur2-bi-an-na{ki}-še3	Urbiʾana[]SN
26123	Ur2-bi-du10	Urbidug[]PN
26124	Ur2-da-kal-lum	Urdakalum[]PN
26125	Ur2-dingir	Urdiŋir[]PN
26126	Ur2-dub2-ba	Urduba[]PN
26127	Ur2-e-ba-ab-du7	Urebabdu[]PN
26128	Ur2-ga2-ga2	Urŋaŋa[]PN
26129	Ur2-in-dah	Urindah[]PN
26130	Ur2-mah	Urmah[]PN
26131	Ur2-na	Urna[]PN
26132	Ur2-ni-hu-du10	Urnihudug[]PN
26133	Ur2-ni-hu-hi	Urnihuhi[]PN
26134	Ur2-ni-šu-hi	Urnišuhi[]PN
26135	Ur2-nig2-du10	Urniŋdug[]PN
26136	Ur2-nig2-du10-ga	Urniŋdugak[]PN
26137	Ur2-nig2-du10-ga-ke4	Urniŋdugak[]PN
26138	Ur2-nig2-du10-ta	Urniŋdug[]PN
26139	Ur2-nig2-tuku	Urniŋtuku[]PN
26140	Ur2-ra	Ura[]PN
26141	Ur2-ra-AN	Ur₂.ra.AN[]PN
26142	Ur2-ra-AN-ta	Ur₂.ra.AN[]PN
26143	Ur2-ra-AN-še3	Ur₂.ra.AN[]PN
26144	Ur2-ra-DINGIR	Ur₂.ra.DINGIR[]PN
26145	Ur2-ra-am-še-er	Uramšer[]PN
26146	Ur2-ra-an-ta	Uran[]PN
26147	Ur2-ra-dingir	Uradiŋir[]PN
26148	Ur2-ra-i3-li2	Uraʾili[]PN
26149	Ur2-ra-mah-še3	Uramah[]PN
26150	Ur2-ra-na-ta	Urana[]PN
26151	Ur2-ra-ne2	Urane[]PN
26152	Ur2-ra-ni	Urani[]PN
26153	Ur2-ra-ni-du10	Uranidug[]PN
26154	Ur2-ra-ni-du10-ta	Uranidug[]PN
26155	Ur2-ra-ni-ta	Urani[]PN
26156	Ur2-ra-ni-še3	Urani[]PN
26157	Ur2-ra-ni-še3-me	Uranišeme[]PN
26158	Ur2-re-eb	Ureb[]PN
26159	Ur2-re{ki}-ta	Ure[]SN
26160	Ur2-ri-mu-ta	Uriŋu[]PN
26161	Ur2-ti	Urti[]PN
26162	Ur2-{d}Šakkan2	UrŠakan[]PN
26163	Ur2-{giš}gigir	Urgigir[]PN
26164	Ur2-ša-an{ki}	Uršan[]SN
26165	Ur3-a	Ura[]PN
26166	Ur3-ba-ab-du7	Urbabdu[]PN
26167	Ur3-e-ba-ab-du7	Urebabdu[]PN
26168	Ur3-e-ba-du7	Urebadu[]PN
26169	Ur3-ga2-da-ta	Urŋada[]PN
26170	Ur3-ki-nu2	Urkinu[]PN
26171	Ur3-re	Ure[]PN
26172	Ur3-re-ba-ab-du11	Urebabdug[]PN
26173	Ur3-re-ba-ab-du7	Urebabdu[]PN
26174	Ur3-re-ba-ab-du7-ta	Urebabdu[]PN
26175	Ur3-re-ba-du7	Urebadu[]PN
26176	Ur3-re-ba-du7-ke4	Urebadu[]PN
26177	Ur3-re-ba-du7-ta	Urebadu[]PN
26178	Ur4	Ur[]PN
26179	Ur4-de3-nig2-sa6-ga	Urdeniŋsaga[]PN
26180	Ur4-ša3	Urša[]PN
26181	Ur4-ša3-ga-du10	Uršagadug[]PN
26182	Ur4-ša3-ki-du10	Uršakidug[]PN
26183	Ur4-ša3-ki-du10-me	Uršakidugme[]PN
26184	Ur4-ša3-ki-du10-ta	Uršakidug[]PN
26185	Ur4-ša3-ki-ta	Uršaki[]PN
26186	Ur4-ša3-ta	Urša[]PN
26187	Ur4-ša3-ta-lu	Uršatalu[]PN
26188	Ur4-ša3-ta-lu2	Uršatalu[]PN
26189	Ur4-ša3-ta-lu2-ni	Uršataluni[]PN
26190	Ur4-ša3-ta-lu2-še3	Uršatalu[]PN
26191	Ur5-ti	Urti[]PN
26192	Ur5-ti{ki}	Urti[]SN
26193	UrLu2-dingir-ra	UrLu₂.diŋir.ra[]PN
26194	UrLu2-sa6-ga	UrLu₂.sag₉.ga[]PN
26195	UrMa-GAN-še3	UrMa.GAN[]PN
26196	Uri2	Urim[]PN
26197	Uri2{ki}	Urim[]SN
26198	Uri2{ki}-e	Urime[]SN
26199	Uri2{ki}-ma-	Urimma[]SN
26200	Uri2{ki}-ma-ke4	Urimmak[]SN
26201	Uri2{ki}-ta	Urim[]SN
26202	Uri2{ki}-še3	Urim[]SN
26203	Uri3-du3-a-aš	Uriduʾaš[]PN
26204	Uri3-gal	Urigal[]PN
26205	Uri300+ki-ma	Uri+kima[]PN
26206	Uri5	Urim[]PN
26207	Uri5-ki-ma	Urimkimak[]PN
26208	Uri5-ki-ma-ke4	Urimkimak[]PN
26209	Uri5-ma	Urimak[]PN
26210	Uri5-ma-ke4	Urimak[]PN
26211	Uri5-ma{ki}	Urima[]SN
26212	Uri5-ma{ki}-ke4	Urima[]SN
26213	Uri5-ma{ki}-še3	Urima[]SN
26214	Uri5-ma{ki}sic	Urimasiš[]SN
26215	Uri5-ma{ki}sic-ke4	Urimasiš[]SN
26216	Uri5-{ki}-ma	Urimmak[]SN
26217	Uri5-{ki}-ma-ke4	Urimmak[]SN
26218	Uri5-{ki}ma-ke4	Urimmak[]SN
26219	Uri5-še3	Urim[]PN
26220	Uri5.{ki}-ma	Urim.{ki}ma[]SN
26221	Uri57{ki}-ma	Urima[]SN
26222	Uri5{d}-ma-ke4	Urimmak[]PN
26223	Uri5{ki-ma-ka	Urim{kimaka[]PN
26224	Uri5{ki}	Urim[]SN
26225	Uri5{ki}-	Urim[]SN
26226	Uri5{ki}-MA-ma-ke4	Urim₅{ki}.MA.ma.k[]SN
26227	Uri5{ki}-a	Urima[]SN
26228	Uri5{ki}-bi	Urimbi[]SN
26229	Uri5{ki}-da	Urimda[]SN
26230	Uri5{ki}-du10-ta	Urimdug[]SN
26231	Uri5{ki}-e	Urime[]SN
26232	Uri5{ki}-ka	Urimka[]SN
26233	Uri5{ki}-ke4	Urim[]SN
26234	Uri5{ki}-ke4-ne	Urimkene[]SN
26235	Uri5{ki}-ki-du10	Urimkidug[]SN
26236	Uri5{ki}-ki-du10-ta	Urimkidug[]SN
26237	Uri5{ki}-ki-nin-še3	Urimkinin[]SN
26238	Uri5{ki}-ki-tuš-du10-ta	Urimkitušdug[]SN
26239	Uri5{ki}-ki-šar2-mu	Urimkišarŋu[]SN
26240	Uri5{ki}-la	Urimla[]SN
26241	Uri5{ki}-ma	Urimmak[]SN
26242	Uri5{ki}-ma-	Urimma[]SN
26243	Uri5{ki}-ma-dam	Urimmadam[]SN
26244	Uri5{ki}-ma-ga	Urimmaga[]SN
26245	Uri5{ki}-ma-gen7-nam	Urimmagenam[]SN
26246	Uri5{ki}-ma-ka	Urimmaka[]SN
26247	Uri5{ki}-ma-ka-še3	Urimmaka[]SN
26248	Uri5{ki}-ma-ka4	Urimmaka[]SN
26249	Uri5{ki}-ma-ke	Urimmake[]SN
26250	Uri5{ki}-ma-ke2	Urimmake[]SN
26251	Uri5{ki}-ma-ke4	Urimmak[]SN
26252	Uri5{ki}-ma-ke4-ma2-gur8-mah-{d}En-lil2-{d}Nin-lil2-ra	UrimmakemagurmahEnlilNinlilra[]SN
26253	Uri5{ki}-ma-ke4-ne	Urimmakene[]SN
26254	Uri5{ki}-ma-ke4-ne-ka	Urimmakeneka[]SN
26255	Uri5{ki}-ma-ke4-ne-ta	Urimmakene[]SN
26256	Uri5{ki}-ma-ke4{ki}	Urimmake[]SN
26257	Uri5{ki}-ma-ke5	Urimmake[]SN
26258	Uri5{ki}-ma-me	Urimmame[]SN
26259	Uri5{ki}-ma-ra	Urimmara[]SN
26260	Uri5{ki}-ma-ta	Urimmak[]SN
26261	Uri5{ki}-ma-še3	Urimmak[]SN
26262	Uri5{ki}-ma.ke4	Urim{ki}ma.ke[]SN
26263	Uri5{ki}-ma{ki}	Urimma[]SN
26264	Uri5{ki}-me	Urimme[]SN
26265	Uri5{ki}-ta	Urim[]SN
26266	Uri5{ki}-še3	Urim[]SN
26267	Uri5{ki}-še3-ta	Urim[]SN
26268	Uri5{ki}:ma	Urimmak[]SN
26269	Uri5{ki}:ma-ke4	Urimmak[]SN
26270	Uri5{ki}ma	Urimmak[]SN
26271	Uri5{ki}ma-ke4	Urimmak[]SN
26272	Uri5{ki}ma-ra	Urimmara[]SN
26273	Uri5{k}-ma	Urimma[]PN
26274	Urim2{ki}-ke4	Urim[]SN
26275	Uri{ki}-ma-ke4	Urimak[]SN
26276	Urni9-gar	Urniŋar[]PN
26277	"Urshaga"""	"Urshaga""[]PN"
26278	Uru	Iri[]PN
26279	Uru-a2-na	Iriʾana[]PN
26280	Uru-az{ki}-ta	Iriʾaz[]SN
26281	Uru-ba-re	Iribare[]PN
26282	Uru-ba-sa6-sa6	Iribasagsag[]PN
26283	Uru-bar	Iribar[]PN
26284	Uru-bar-e	Iribare[]PN
26285	Uru-bar-e-ta	Iribare[]PN
26286	Uru-bar-ni	Iribarni[]PN
26287	Uru-bar-ra	Iribara[]PN
26288	Uru-bar-re	Iribare[]PN
26289	Uru-bar-ta	Iribar[]PN
26290	Uru-da-na	Iridana[]PN
26291	Uru-dam	Iridam[]PN
26292	Uru-di-gal	Iridigal[]PN
26293	Uru-ga2-a-na-gu-ul	Iriŋanagul[]PN
26294	Uru-ga2-na-ab-du7	Iriŋanabdu[]PN
26295	Uru-gi-gu3-na{ki}	Irigiguna[]SN
26296	Uru-i3-da-zal	Iridazal[]PN
26297	Uru-in-da-zal	Irindazal[]PN
26298	Uru-ki	Iriki[]PN
26299	Uru-ki-	Iriki[]PN
26300	Uru-ki-bi	Irikibi[]PN
26301	Uru-ki-bi-kam	Irikibikam[]PN
26302	Uru-ki-bi-ta	Irikibi[]PN
26303	Uru-ki-du10	Irikidug[]PN
26304	Uru-ki-gid2-da	Irikigida[]PN
26305	Uru-ki-gid2-da-ta	Irikigida[]PN
26306	Uru-ki-gid2-da-še3	Irikigida[]PN
26307	Uru-ki-gid2-da{ki}-še3	Irikigida[]SN
26308	Uru-ki-ri	Irikiri[]PN
26309	Uru-ku3-ga	Irikuga[]PN
26310	Uru-ku3-ki-du10	Irikugkidug[]PN
26311	Uru-kur-kas4	Irikurkas[]PN
26312	Uru-lugal-{d}Suen{ki}	IrilugalSuʾen[]SN
26313	Uru-ma-an-še-er{ki}-me	Irimanšerme[]SN
26314	Uru-mu	Iriŋu[]PN
26315	Uru-mu-lugal-{d}IM.MI{mušen}	Iri.mu.lugal.{d}IM.MI{mušen}[]PN
26316	Uru-mu-ma-du10	Irimumadug[]PN
26317	Uru-mu-ta	Iriŋu[]PN
26318	Uru-na	Irina[]PN
26319	Uru-na-a-na-ab-gu-ul	Irinanabgul[]PN
26320	Uru-na-ka	Irinaka[]PN
26321	Uru-na-nin-bi	Irinaninbi[]PN
26322	Uru-na-nin-bi-me	Irinaninbime[]PN
26323	Uru-ne2-ki-ag2	Irinekiʾaŋ[]PN
26324	Uru-ni-ba-ag2	Irinibaŋ[]PN
26325	Uru-ni-da-ni	Irinidani[]PN
26326	Uru-ni-kuš2-u3	Irinikušu[]PN
26327	Uru-ni-{d}Utu-gen7	IriniUtugen[]PN
26328	Uru-ni-še3	Irini[]PN
26329	Uru-ni-še3-du11	Irinišedug[]PN
26330	Uru-ni-še3-ka	Irinišeka[]PN
26331	Uru-ni-še3-kuš2	Irinišekuš[]PN
26332	Uru-ni-še3-ta	Irini[]PN
26333	Uru-ni-šu-na	Irinišuna[]PN
26334	Uru-pa4-pa4-as{ki}	Iripapas[]SN
26335	Uru-sag-gal	Irisaŋgal[]PN
26336	Uru-sag-rig7	Irisaŋrig[]PN
26337	Uru-sag-rig7-ga	Irisaŋriga[]PN
26338	Uru-sag-rig7-ka	Irisaŋrigka[]PN
26339	Uru-sag-rig7-ta	Irisaŋrig[]PN
26340	Uru-sag-rig7-še3	Irisaŋrig[]PN
26341	Uru-sag-rig7{ki}	Irisaŋrig[]SN
26342	Uru-sag-rig7{ki}-	Irisaŋrig[]SN
26343	Uru-sag-rig7{ki}-da	Irisaŋrigda[]SN
26344	Uru-sag-rig7{ki}-ga	Irisaŋrigga[]SN
26345	Uru-sag-rig7{ki}-ka-ta	Irisaŋrigka[]SN
26346	Uru-sag-rig7{ki}-ke4	Irisaŋrig[]SN
26347	Uru-sag-rig7{ki}-me	Irisaŋrigme[]SN
26348	Uru-sag-rig7{ki}-ta	Irisaŋrig[]SN
26349	Uru-sag-rig7{ki}-še3	Irisaŋrig[]SN
26350	Uru-sag-rig8{ki}	Irisaŋrig[]SN
26351	Uru-sag-rig8{ki}-ta	Irisaŋrig[]SN
26352	Uru-sag-rigₓ(|PA.TUK.DU|){ki}	Iri.saŋ.rigₓ(|PA.TUK.DU|){ki}[]SN
26353	Uru-ta	Iri[]PN
26354	Uru-{i7}Tul2-la2-a{ki}	Iri.{i₇}Tul₂.la₂.a{ki}[]SN
26355	Uru-ŠA3.BI	Iri.ŠA₃.BI[]PN
26356	Uru-šeš-zu	Irišešzu[]PN
26357	Uru5{ki}-ma-ke4	Urumak[]SN
26358	Urubₓ(|URU×KAR2|)-me	Urubₓ(|URU×KAR₂|).me[]PN
26359	Urubₓ(|URU×KAR2|)-ta	Urubₓ(|URU×KAR₂|)[]PN
26360	Urubₓ(|URU×KAR2|){ki}	Urubₓ(|URU×KAR₂|)[]SN
26361	Urubₓ(|URU×KAR2|){ki}-NE	Urubₓ(|URU×KAR₂|){ki}.NE[]SN
26362	Urubₓ(|URU×KAR2|){ki}-da	Urubₓ(|URU×KAR₂|){ki}.da[]SN
26363	Urubₓ(|URU×KAR2|){ki}-ka	Urubₓ(|URU×KAR₂|){ki}.ka[]SN
26364	Urubₓ(|URU×KAR2|){ki}-me	Urubₓ(|URU×KAR₂|){ki}.me[]SN
26365	Urubₓ(|URU×KAR2|){ki}-ta	Urubₓ(|URU×KAR₂|)[]SN
26366	Urubₓ(|URU×KAR2|){ki}-ta.	Urubₓ(|URU×KAR₂|){ki}.ta.[]SN
26367	Urubₓ(|URU×KAR2|){ki}-še3	Urubₓ(|URU×KAR₂|)[]SN
26368	Urubₓ(|URU×KAR2|){ki}ka	Urubₓ(|URU×KAR₂|)ka[]SN
26369	Urubₓ{ki}	Urubₓ[]SN
26370	Urum2{ki}	Urum[]SN
26371	Urum2{ki}-ka	Urumka[]SN
26372	Urum2{ki}-ta	Urum[]SN
26373	Urum2{ki}-še3	Urum[]SN
26374	Uru{ki}	Iri[]SN
26375	Ur{d}-Li9-si4	Ur{d}.Li₉.si₄[]PN
26376	Ur{d}Ba-u2	UrBaʾu[]PN
26377	Ur{d}Ba-u2-ta	UrBaʾu[]PN
26378	Ur{d}Bil3-ga-mes	UrBilgames[]PN
26379	Ur{d}En-lil2-la2	UrEnlila[]PN
26380	Ur{d}Lamma	UrLama[]PN
26381	Ur{d}Lamma-ta	UrLama[]PN
26382	Ur{d}Nanna	UrNana[]PN
26383	Ur{d}Nanše	UrNanše[]PN
26384	Ur{d}Nin-bara2	UrNinbarag[]PN
26385	Ur{d}Nin-tu-ta	UrNintu[]PN
26386	Ur{d}Nun-gal-ka	UrNungalka[]PN
26387	Ur{giš}gigir	Urgigir[]PN
26388	Uršulpae	Uršulpaʾe[]PN
26389	Us2-a-ni	Usani[]PN
26390	Us2-sa-ni-i3-du10	Usanidug[]PN
26391	Us2-sa6-ga	Usaga[]PN
26392	Ut-tum	Utum[]PN
26393	Utu-kur	Utukur[]PN
26394	Utu-sa6-ga	Utusaga[]PN
26395	Utu-uru-na	Utuʾirina[]PN
26396	Uu-{d}Nin-tu	UuNintu[]PN
26397	Uz-ba-num2	Uzbanum[]PN
26398	Uz-na-nam	Uznanam[]PN
26399	Uz-tur	Uztur[]PN
26400	UŠ-a	UŠ.a[]PN
26401	UŠ-a-mu	UŠ.a.ŋu₁₀[]PN
26402	UŠ-a-ni	UŠ.a.ni[]PN
26403	UŠ-am3	UŠ.am₃[]PN
26404	UŠ-ba-a	UŠ.ba.a[]PN
26405	UŠ-ga	UŠ.ga[]PN
26406	UŠ-ra	UŠ.ra[]PN
26407	UŠ-ta	UŠ[]PN
26408	UŠ-{i3-si}isin2	UŠ.{i₃.si}isin₂[]PN
26409	UŠ-šu-ki-in	UŠ.šu.ki.in[]PN
26410	UŠ.NAM-še3	UŠ.NAM[]PN
26411	UŠ2-a	UŠ₂.a[]PN
26412	UŠUM-ta	UŠUM[]PN
26413	Uš	Uš[]PN
26414	Uš-GU-bi	Uš.GU.bi[]PN
26415	Uš-MA-gi-i3-li2	Uš.MA.gi.i₃.li₂[]PN
26416	Uš-PI.PI	Uš.PI.PI[]PN
26417	Uš-a	Uša[]PN
26418	Uš-a-mu	Ušaŋu[]PN
26419	Uš-am3	Ušam[]PN
26420	Uš-am3-še3	Ušam[]PN
26421	Uš-ba	Ušba[]PN
26422	Uš-ga-ni	Ušgani[]PN
26423	Uš-ge-na	Ušgena[]PN
26424	Uš-ge-na-ta	Ušgena[]PN
26425	Uš-gi	Ušgi[]PN
26426	Uš-gi-mu-ta	Ušgiŋu[]PN
26427	Uš-gid2-da	Ušgida[]PN
26428	Uš-gid2-da-ka	Ušgidaka[]PN
26429	Uš-gid2-da-ta	Ušgida[]PN
26430	Uš-gid2-da-še3	Ušgida[]PN
26431	Uš-hi-a-ba-ah	Ušhiʾabah[]PN
26432	Uš-il2	Ušil[]PN
26433	Uš-kal-la	Uškala[]PN
26434	Uš-ke4-ne	Uškene[]PN
26435	Uš-ki-du10	Uškidug[]PN
26436	Uš-lu{ki}-še3	Ušlu[]SN
26437	Uš-mah-ta	Ušmah[]PN
26438	Uš-me	Ušme[]PN
26439	Uš-mu	Ušŋu[]PN
26440	Uš-mu-6-TE	Uš.mu.₆.TE[]PN
26441	Uš-mu-ke4	Ušmuk[]PN
26442	Uš-mu-ta	Ušŋu[]PN
26443	Uš-mu-še3	Ušŋu[]PN
26444	Uš-mu-še3-še3	Ušmuše[]PN
26445	Uš-ni-i3-du10	Ušnidug[]PN
26446	Uš-pu4-ra-ni	Ušpurani[]PN
26447	Uš-pu4-ra-ni-ir	Ušpuranir[]PN
26448	Uš-sa6-ga	Ušsaga[]PN
26449	Uš-si3-ma	Ušsima[]PN
26450	Uš-sig5	Ušsig[]PN
26451	Uš-sum-ma	Ušsuma[]PN
26452	Uš-ta	Uš[]PN
26453	Uš-tam-tam	Uštamtam[]PN
26454	Uš-uš	Ušuš[]PN
26455	Uš-zu	Ušzu[]PN
26456	Uš-šu-ki-in	Uššukin[]PN
26457	Uš-šu-ki-nu	Uššukinu[]PN
26458	Uš.RU	Uš.RU[]PN
26459	Uš2-sa6-ga	Ušsaga[]PN
26460	Ušum-mu2-a	Ušumuʾa[]PN
26461	Ušum-mu2-ta	Ušumu[]PN
26462	Ušumgal	Ušumgal[]PN
26463	Ušur4-dib	Ušurdib[]PN
26464	Ušurₓ(|LAL2.TUG2|)-e-nu-me-te-PI-zu-ta	Ušurₓ(|LAL₂.TUG₂|).e.nu.me.te.PI.zu[]PN
26465	Ušurₓ(|LAL2.TUG2|)-e-nu-me-te-zu	Ušurₓ(|LAL₂.TUG₂|).e.nu.me.te.zu[]PN
26466	Ušurₓ(|LAL2.TUG2|)-e-nu-me-te-zu-ka	Ušurₓ(|LAL₂.TUG₂|).e.nu.me.te.zu.ka[]PN
26467	Ušurₓ(|LAL2.TUG2|)-e-nu-me-te-zu-ta	Ušurₓ(|LAL₂.TUG₂|).e.nu.me.te.zu[]PN
26468	Uₓ-ba-a	Uₓbaa[]PN
26469	Var.:	Var.[]PN
26470	Wa-a	Waa[]PN
26471	Wa-a-ra-a	Waraa[]PN
26472	Wa-a-ta2-ru-um	Watarum[]PN
26473	Wa-ad-ra-ad	Wadrad[]PN
26474	Wa-ak	Wak[]PN
26475	Wa-al-lum	Walum[]PN
26476	Wa-at-ra-at	Watrat[]PN
26477	Wa-at-ra-at-PA	Wa.at.ra.at.PA[]PN
26478	Wa-at-ra-at-UGULA	Wa.at.ra.at.UGULA[]PN
26479	Wa-at-ra-at-ha-tum	Watrathatum[]PN
26480	Wa-bar	Wabar[]PN
26481	Wa-da-al-tum	Wadaltum[]PN
26482	Wa-da-al-tum{ki}-ka	Wadaltumka[]SN
26483	Wa-gi-gi	Wagigi[]PN
26484	Wa-la-la	Walala[]PN
26485	Wa-li-li	Walili[]PN
26486	Wa-me-ti	Wameti[]PN
26487	Wa-mu	Waŋu[]PN
26488	Wa-na-ah	Wanah[]PN
26489	Wa-qar-AN{d}Suen	Wa.qar.AN{d}Suʾen[]PN
26490	Wa-qar-dan	Waqardan[]PN
26491	Wa-qar-tum	Waqartum[]PN
26492	Wa-qar-tum-ta	Waqartum[]PN
26493	Wa-qar-{d}Šu-{d}Suen	WaqarŠuSuʾen[]PN
26494	Wa-ra-su-ni	Warasuni[]PN
26495	Wa-ra-ti-a	Waratiʾa[]PN
26496	Wa-ta2-ru-um	Watarum[]PN
26497	Wa-ta2-ru-um-ta	Watarum[]PN
26498	Wa-ta2-ru-um-še3	Watarum[]PN
26499	Wa-ti-ma-aš-hi	Watimašhi[]PN
26500	Wa-tu-ni	Watuni[]PN
26501	Wa-wa	Wawa[]PN
26502	Wa-wa-ti	Wawati[]PN
26503	Wa-wa-ti-ta	Wawati[]PN
26504	Wa-zi	Wazi[]PN
26505	Wa-zum-{d}Šul-gi	WazumŠulgi[]PN
26506	Wa-ša-lum	Wašalum[]PN
26507	Wa-ši-nun-na	Wašinuna[]PN
26508	We-du-um	Wedum[]PN
26509	We-ze2-ti	Wezeti[]PN
26510	We-ze2-tum	Wezetum[]PN
26511	Wi-bi-za-la2	Wibizala[]PN
26512	Wi-ir-ri	Wiri[]PN
26513	Wi-ra-za	Wiraza[]PN
26514	Wi-ri-ri	Wiriri[]PN
26515	Wi-ti-ma-aš-hi	Witimašhi[]PN
26516	Wi-ti-ma-aš-hi-min	Witimašhimin[]PN
26517	Wi-wi-um	Wiwiʾum[]PN
26518	Wu-ru-a	Wuruʾa[]PN
26519	Z-hu-ba-qar	Zhubaqar[]PN
